Consolidado Financeiro (doc 4040)                                                                                                                                     
Data de geração dos dados: 05/08/2013                                                                                                                                 
Fonte: Instituições financeiras                                                                                                                                       
DATA;COD.CONGLOMERADO;NOME CONGLOMERADO;ATRIBUTO;DOCUMENTO;CONTA;NOME CONTA;SALDO                                                                                     
200901;00010045;BRADESCO                                                    ;G;4040;0010000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO             ; 0000363577595065,18
200901;00010045;BRADESCO                                                    ;G;4040;0011000006;DISPONIBILIDADES                                  ; 0000011248694927,33
200901;00010045;BRADESCO                                                    ;G;4040;0011100009;CAIXA                                             ; 0000004197090381,99
200901;00010045;BRADESCO                                                    ;G;4040;0011200002;DEPOSITOS BANCARIOS                               ; 0000000003224260,08
200901;00010045;BRADESCO                                                    ;G;4040;0011300005;RESERVAS LIVRES                                   ; 0000000342184454,15
200901;00010045;BRADESCO                                                    ;G;4040;0011400008;APLICACOES EM OURO                                ; 0000000000069900,00
200901;00010045;BRADESCO                                                    ;G;4040;0011500001;DISPONIBILIDADES EM MOEDAS ESTRANGEIRAS           ; 0000006706125931,11
200901;00010045;BRADESCO                                                    ;G;4040;0012000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ           ; 0000089065496466,37
200901;00010045;BRADESCO                                                    ;G;4040;0012100008;APLICACOES EM OPERACOES COMPROMISSADAS            ; 0000081988967476,82
200901;00010045;BRADESCO                                                    ;G;4040;0012200001;APLICACOES EM DEPOSITOS INTERFINANCEIROS          ; 0000006548689640,41
200901;00010045;BRADESCO                                                    ;G;4040;0012600003;APLICA OES EM MOEDAS ESTRANGEIRAS                 ; 0000000527839349,14
200901;00010045;BRADESCO                                                    ;G;4040;0013000004;TITULOS E VAL. MOB. E INST. FINANC. DERIVATIVOS   ; 0000051003649639,93
200901;00010045;BRADESCO                                                    ;G;4040;0013100007;LIVRES                                            ; 0000025782626039,92
200901;00010045;BRADESCO                                                    ;G;4040;0013200000;VINCULADOS A OPERACOES COMPROMISSADAS             ; 0000000799122998,92
200901;00010045;BRADESCO                                                    ;G;4040;0013300003;INSTRUMENTOS FINANCEIROS DERIVATIVOS              ; 0000002349146322,42
200901;00010045;BRADESCO                                                    ;G;4040;0013400006;VINCULADOS AO BANCO CENTRAL                       ; 0000014230953264,26
200901;00010045;BRADESCO                                                    ;G;4040;0013500009;VINCULADO A AQUIS.ACOES DE EMPRESAS ESTATAIS      ; 0000000098701434,32
200901;00010045;BRADESCO                                                    ;G;4040;0013600002;VINCULADOS A PRESTACAO DE GARANTIAS               ; 0000007700489540,78
200901;00010045;BRADESCO                                                    ;G;4040;0013700005;TÍTULOS OBJ. OPER. COMPROMISSADAS COM LIVRE MOV   ; 0000000042610039,31
200901;00010045;BRADESCO                                                    ;G;4040;0014000003;RELACOES INTERFINANCEIRAS                         ; 0000018433281553,52
200901;00010045;BRADESCO                                                    ;G;4040;0014100006;DIREITOS JUNTO A PARTIC. DE SISTEMAS DE LIQUIDAÇÃO; 0000001961910058,36
200901;00010045;BRADESCO                                                    ;G;4040;0014200009;CREDITOS VINCULADOS                               ; 0000016428915343,10
200901;00010045;BRADESCO                                                    ;G;4040;0014400005;RELACOES COM CORRESPONDENTES                      ; 0000000042456152,06
200901;00010045;BRADESCO                                                    ;G;4040;0015000002;RELACOES INTERDEPENDENCIAS                        ; 0000000054101134,97
200901;00010045;BRADESCO                                                    ;G;4040;0015200008;TRANSFERENCIAS INTERNAS DE RECURSOS               ; 0000000054101134,97
200901;00010045;BRADESCO                                                    ;G;4040;0016000001;OPERACOES DE CREDITO                              ; 0000129918089827,82
200901;00010045;BRADESCO                                                    ;G;4040;0016100004;EMPRESTIMOS E TITULOS DESCONTADOS                 ; 0000076956380939,20
200901;00010045;BRADESCO                                                    ;G;4040;0016200007;FINANCIAMENTOS                                    ; 0000046218534169,63
200901;00010045;BRADESCO                                                    ;G;4040;0016300000;FINANCIAMENTOS RURAIS E AGROINDUSTRIAIS           ; 0000010684547333,28
200901;00010045;BRADESCO                                                    ;G;4040;0016400003;FINANCIAMENTOS IMOBILIARIOS                       ; 0000005373624398,14
200901;00010045;BRADESCO                                                    ;G;4040;0016500006;FINANCIAMENTOS DE TITULOS E VALORES MOBILIARIOS   ; 0000000041201760,99
200901;00010045;BRADESCO                                                    ;G;4040;0016600009;FINANCIAMENTOS DE INFRAESTRUTURA E DESENVOLVIMENTO; 0000000093685288,50
200901;00010045;BRADESCO                                                    ;G;4040;0016900008;(-) PROVISOES PARA OPERACOES DE CREDITO           ;-0000009449884061,92
200901;00010045;BRADESCO                                                    ;G;4040;0017000000;OPERACOES DE ARRENDAMENTO MERCANTIL               ;-0000000656767574,49
200901;00010045;BRADESCO                                                    ;G;4040;0017100003;ARRENDAMENTOS FINANCEIROS A RECEBER               ; 0000000150483822,03
200901;00010045;BRADESCO                                                    ;G;4040;0017900007;(-) PROVISOES PARA OPER. DE ARRENDAMENTO MERCANTIL;-0000000807251396,52
200901;00010045;BRADESCO                                                    ;G;4040;0018000009;OUTROS CREDITOS                                   ; 0000062362921050,82
200901;00010045;BRADESCO                                                    ;G;4040;0018100002;AVAIS E FIANCAS HONRADOS                          ; 0000000005617992,77
200901;00010045;BRADESCO                                                    ;G;4040;0018200005;CARTEIRA DE CAMBIO                                ; 0000028797516948,26
200901;00010045;BRADESCO                                                    ;G;4040;0018300008;RENDAS A RECEBER                                  ; 0000002336857945,47
200901;00010045;BRADESCO                                                    ;G;4040;0018400001;NEGOCIACAO E INTERMEDIACAO DE VALORES             ; 0000002544685821,30
200901;00010045;BRADESCO                                                    ;G;4040;0018800003;DIVERSOS                                          ; 0000028929717730,46
200901;00010045;BRADESCO                                                    ;G;4040;0018900006;(-) PROVISOES PARA OUTROS CREDITOS                ;-0000000251475387,44
200901;00010045;BRADESCO                                                    ;G;4040;0019000008;OUTROS VALORES E BENS                             ; 0000002148128038,91
200901;00010045;BRADESCO                                                    ;G;4040;0019800002;OUTROS VALORES E BENS                             ; 0000000285671566,53
200901;00010045;BRADESCO                                                    ;G;4040;0019900005;DESPESAS ANTECIPADAS                              ; 0000001862456472,38
200901;00010045;BRADESCO                                                    ;G;4040;0020000004;PERMANENTE                                        ; 0000055908609820,73
200901;00010045;BRADESCO                                                    ;G;4040;0021000003;INVESTIMENTOS                                     ; 0000020827701893,51
200901;00010045;BRADESCO                                                    ;G;4040;0021100006;INVESTIMENTOS NO EXTERIOR                         ; 0000000620175012,39
200901;00010045;BRADESCO                                                    ;G;4040;0021200009;PARTICIPACOES EM COLIGADAS E CONTROLADAS NO PAIS  ; 0000019887575021,44
200901;00010045;BRADESCO                                                    ;G;4040;0021300002;INVESTIMENTOS POR INCENTIVOS FISCAIS              ; 0000000020085227,60
200901;00010045;BRADESCO                                                    ;G;4040;0021400005;TITULOS PATRIMONIAIS                              ; 0000000001606226,88
200901;00010045;BRADESCO                                                    ;G;4040;0021500008;ACOES E COTAS                                     ; 0000000270903207,98
200901;00010045;BRADESCO                                                    ;G;4040;0021900000;OUTROS INVESTIMENTOS                              ; 0000000027357197,22
200901;00010045;BRADESCO                                                    ;G;4040;0022000002;IMOBILIZADO DE USO                                ; 0000001768688196,76
200901;00010045;BRADESCO                                                    ;G;4040;0022100005;MOVEIS E EQUIPAMENTOS EM ESTOQUE                  ; 0000000000233414,98
200901;00010045;BRADESCO                                                    ;G;4040;0022200008;IMOBILIZACOES EM CURSO                            ; 0000000029404391,48
200901;00010045;BRADESCO                                                    ;G;4040;0022300001;IMOVEIS DE USO                                    ; 0000000057193911,98
200901;00010045;BRADESCO                                                    ;G;4040;0022400004;INSTALACOES, MOVEIS E EQUIPAMENTOS DE USO         ; 0000001151376315,79
200901;00010045;BRADESCO                                                    ;G;4040;0022900009;OUTROS                                            ; 0000000530480162,53
200901;00010045;BRADESCO                                                    ;G;4040;0023000001;IMOBILIZADO DE ARRENDAMENTO                       ; 0000030949711435,65
200901;00010045;BRADESCO                                                    ;G;4040;0023200007;BENS ARRENDADOS - ARRENDAMENTO FINANCEIRO         ; 0000030937928194,21
200901;00010045;BRADESCO                                                    ;G;4040;0023300000;BENS ARRENDADOS - ARRENDAMENTO OPERACIONAL        ; 0000000011783241,44
