Consolidado Financeiro (doc 4040)                                                                                                                                     
Data de geração dos dados: 05/08/2013                                                                                                                                 
Fonte: Instituições financeiras                                                                                                                                       
DATA;COD.CONGLOMERADO;NOME CONGLOMERADO;ATRIBUTO;DOCUMENTO;CONTA;NOME CONTA;SALDO                                                                                     
200903;00010045;BRADESCO                                                    ;G;4040;0010000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO             ; 0000369076955000,26
200903;00010045;BRADESCO                                                    ;G;4040;0011000006;DISPONIBILIDADES                                  ; 0000007217846613,35
200903;00010045;BRADESCO                                                    ;G;4040;0011100009;CAIXA                                             ; 0000004362801495,24
200903;00010045;BRADESCO                                                    ;G;4040;0011200002;DEPOSITOS BANCARIOS                               ; 0000000005595874,64
200903;00010045;BRADESCO                                                    ;G;4040;0011300005;RESERVAS LIVRES                                   ; 0000000513070672,25
200903;00010045;BRADESCO                                                    ;G;4040;0011400008;APLICACOES EM OURO                                ; 0000000000069972,35
200903;00010045;BRADESCO                                                    ;G;4040;0011500001;DISPONIBILIDADES EM MOEDAS ESTRANGEIRAS           ; 0000002336308598,87
200903;00010045;BRADESCO                                                    ;G;4040;0012000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ           ; 0000093290971761,65
200903;00010045;BRADESCO                                                    ;G;4040;0012100008;APLICACOES EM OPERACOES COMPROMISSADAS            ; 0000083094203780,60
200903;00010045;BRADESCO                                                    ;G;4040;0012200001;APLICACOES EM DEPOSITOS INTERFINANCEIROS          ; 0000006621226760,28
200903;00010045;BRADESCO                                                    ;G;4040;0012600003;APLICA OES EM MOEDAS ESTRANGEIRAS                 ; 0000003575541220,77
200903;00010045;BRADESCO                                                    ;G;4040;0013000004;TITULOS E VAL. MOB. E INST. FINANC. DERIVATIVOS   ; 0000052472140712,65
200903;00010045;BRADESCO                                                    ;G;4040;0013100007;LIVRES                                            ; 0000028611343393,50
200903;00010045;BRADESCO                                                    ;G;4040;0013200000;VINCULADOS A OPERACOES COMPROMISSADAS             ; 0000000961142594,03
200903;00010045;BRADESCO                                                    ;G;4040;0013300003;INSTRUMENTOS FINANCEIROS DERIVATIVOS              ; 0000002268433723,72
200903;00010045;BRADESCO                                                    ;G;4040;0013400006;VINCULADOS AO BANCO CENTRAL                       ; 0000014413471045,58
